90 #SUP: 8416
1 90 #SUP: 4488
2 90 #SUP: 3928
5 90 #SUP: 3796
6 90 #SUP: 3292
7 90 #SUP: 840
11 90 #SUP: 3268
12 90 #SUP: 2684
13 90 #SUP: 2320
24 90 #SUP: 5040
31 90 #SUP: 3808
36 90 #SUP: 8200
38 90 #SUP: 6824
41 90 #SUP: 5880
53 90 #SUP: 1232
55 90 #SUP: 3552
63 90 #SUP: 2480
67 90 #SUP: 5316
71 90 #SUP: 5076
90 94 #SUP: 8216
90 97 #SUP: 7768
90 104 #SUP: 3968
90 114 #SUP: 2424
90 120 #SUP: 4064
2 11 24 28 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 11 24 28 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 11 24 28 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 11 24 28 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 11 24 29 36 38 41 46 55 57 66 70 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 47 55 57 66 70 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 50 55 57 66 70 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 72 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 73 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 77 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 81 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 82 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 86 90 94 97 102 110 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 90 94 97 102 110 120 #SUP: 324
2 11 24 29 36 38 41 55 57 66 70 90 94 97 102 110 121 #SUP: 324
2 11 24 29 36 38 41 55 57 66 70 90 94 97 102 110 122 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 90 94 97 102 110 125 #SUP: 216
2 11 24 29 36 38 41 55 57 66 70 90 94 97 102 110 128 #SUP: 216
2 11 24 29 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 11 24 29 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 11 24 29 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 11 24 29 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 11 24 29 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 11 24 29 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 11 24 29 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 11 24 29 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 11 24 29 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 11 24 29 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 11 24 29 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 11 24 33 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 11 24 33 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 11 24 33 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 11 24 33 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 11 24 33 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 11 24 33 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 11 24 33 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 11 24 33 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 11 24 33 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 11 24 33 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 11 24 33 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 11 24 36 38 42 45 56 63 66 70 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 66 71 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 66 77 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 66 79 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 66 86 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 66 88 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 66 90 94 97 100 114 120 123 #SUP: 144
2 11 24 36 38 42 45 56 63 66 90 94 97 100 114 120 125 #SUP: 144
2 11 24 36 38 42 45 56 63 66 90 94 97 100 114 120 128 #SUP: 144
2 11 24 36 38 42 45 56 63 67 70 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 67 71 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 67 77 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 67 79 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 67 86 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 67 88 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 67 90 94 97 100 114 120 123 #SUP: 144
2 11 24 36 38 42 45 56 63 67 90 94 97 100 114 120 125 #SUP: 144
2 11 24 36 38 42 45 56 63 67 90 94 97 100 114 120 128 #SUP: 144
2 11 24 36 38 42 45 56 63 70 77 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 70 79 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 70 86 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 70 88 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 70 90 94 97 100 114 120 123 #SUP: 144
2 11 24 36 38 42 45 56 63 70 90 94 97 100 114 120 125 #SUP: 144
2 11 24 36 38 42 45 56 63 70 90 94 97 100 114 120 128 #SUP: 144
2 11 24 36 38 42 45 56 63 71 77 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 71 79 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 71 86 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 71 88 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 71 90 94 97 100 114 120 123 #SUP: 144
2 11 24 36 38 42 45 56 63 71 90 94 97 100 114 120 125 #SUP: 144
2 11 24 36 38 42 45 56 63 71 90 94 97 100 114 120 128 #SUP: 144
2 11 24 36 38 42 45 56 63 77 86 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 77 88 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 77 90 94 97 100 114 120 123 #SUP: 144
2 11 24 36 38 42 45 56 63 77 90 94 97 100 114 120 125 #SUP: 144
2 11 24 36 38 42 45 56 63 77 90 94 97 100 114 120 128 #SUP: 144
2 11 24 36 38 42 45 56 63 79 86 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 79 88 90 94 97 100 114 120 #SUP: 216
2 11 24 36 38 42 45 56 63 79 90 94 97 100 114 120 123 #SUP: 144
2 11 24 36 38 42 45 56 63 79 90 94 97 100 114 120 125 #SUP: 144
2 11 24 36 38 42 45 56 63 79 90 94 97 100 114 120 128 #SUP: 144
2 11 24 36 38 42 45 56 63 86 90 94 97 100 114 120 123 #SUP: 144
2 11 24 36 38 42 45 56 63 86 90 94 97 100 114 120 125 #SUP: 144
2 11 24 36 38 42 45 56 63 86 90 94 97 100 114 120 128 #SUP: 144
2 11 24 36 38 42 45 56 63 88 90 94 97 100 114 120 123 #SUP: 144
2 11 24 36 38 42 45 56 63 88 90 94 97 100 114 120 125 #SUP: 144
2 11 24 36 38 42 45 56 63 88 90 94 97 100 114 120 128 #SUP: 144
2 12 13 24 28 36 38 42 45 56 63 90 94 97 100 114 120 #SUP: 144
2 12 13 24 29 36 38 42 45 56 63 90 94 97 100 114 120 #SUP: 144
2 12 13 24 33 36 38 42 45 56 63 90 94 97 100 114 120 #SUP: 144
2 12 13 24 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 216
2 12 13 24 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 216
2 12 13 24 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 216
2 12 13 24 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 216
2 12 13 24 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 216
2 12 13 24 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 216
2 12 13 24 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 216
2 12 13 24 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 216
2 12 13 24 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 144
2 12 13 24 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 144
2 12 13 24 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 144
2 12 14 23 29 36 38 41 56 57 79 88 90 94 97 104 110 #SUP: 96
2 12 16 23 29 36 38 41 56 57 79 88 90 94 97 104 110 #SUP: 96
2 12 20 24 28 36 38 42 45 56 63 90 94 97 100 114 120 #SUP: 144
2 12 20 24 29 36 38 42 45 56 63 90 94 97 100 114 120 #SUP: 144
2 12 20 24 33 36 38 42 45 56 63 90 94 97 100 114 120 #SUP: 144
2 12 20 24 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 216
2 12 20 24 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 216
2 12 20 24 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 216
2 12 20 24 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 216
2 12 20 24 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 216
2 12 20 24 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 216
2 12 20 24 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 216
2 12 20 24 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 216
2 12 20 24 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 144
2 12 20 24 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 144
2 12 20 24 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 144
2 12 21 23 29 36 38 41 56 57 79 88 90 94 97 104 110 #SUP: 96
2 12 23 29 36 38 41 46 56 57 79 88 90 94 97 104 110 #SUP: 96
2 12 23 29 36 38 41 50 56 57 79 88 90 94 97 104 110 #SUP: 96
2 12 23 29 36 38 41 53 56 57 79 88 90 94 97 104 110 #SUP: 96
2 12 23 29 36 38 41 56 57 64 79 88 90 94 97 104 110 #SUP: 144
2 12 23 29 36 38 41 56 57 67 79 88 90 94 97 104 110 #SUP: 144
2 12 23 29 36 38 41 56 57 68 79 88 90 94 97 104 110 #SUP: 144
2 12 23 29 36 38 41 56 57 71 79 88 90 94 97 104 110 #SUP: 144
2 12 23 29 36 38 41 56 57 79 88 90 94 97 104 110 119 #SUP: 144
2 12 23 29 36 38 41 56 57 79 88 90 94 97 104 110 120 #SUP: 144
2 12 23 29 36 38 41 56 57 79 88 90 94 97 104 110 122 #SUP: 144
2 12 23 29 36 38 41 56 57 79 88 90 94 97 104 110 126 #SUP: 144
2 12 23 32 36 38 42 55 60 67 71 79 88 90 94 97 104 #SUP: 128
2 12 24 28 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 12 24 28 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 12 24 28 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 12 24 28 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 12 24 28 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 12 24 28 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 12 24 28 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 12 24 28 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 12 24 28 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 12 24 28 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 12 24 28 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 12 24 29 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 12 24 29 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 12 24 29 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 12 24 29 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 12 24 29 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 12 24 29 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 12 24 29 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 12 24 29 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 12 24 29 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 12 24 29 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 12 24 29 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 12 24 33 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 12 24 33 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 12 24 33 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 12 24 33 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 12 24 33 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 12 24 33 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 12 24 33 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 12 24 33 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 12 24 33 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 12 24 33 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 12 24 33 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 12 24 36 38 42 45 56 63 66 70 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 66 71 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 66 77 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 66 79 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 66 86 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 66 88 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 66 90 94 97 100 114 120 123 #SUP: 144
2 12 24 36 38 42 45 56 63 66 90 94 97 100 114 120 125 #SUP: 144
2 12 24 36 38 42 45 56 63 66 90 94 97 100 114 120 128 #SUP: 144
2 12 24 36 38 42 45 56 63 67 70 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 67 71 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 67 77 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 67 79 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 67 86 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 67 88 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 67 90 94 97 100 114 120 123 #SUP: 144
2 12 24 36 38 42 45 56 63 67 90 94 97 100 114 120 125 #SUP: 144
2 12 24 36 38 42 45 56 63 67 90 94 97 100 114 120 128 #SUP: 144
2 12 24 36 38 42 45 56 63 70 77 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 70 79 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 70 86 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 70 88 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 70 90 94 97 100 114 120 123 #SUP: 144
2 12 24 36 38 42 45 56 63 70 90 94 97 100 114 120 125 #SUP: 144
2 12 24 36 38 42 45 56 63 70 90 94 97 100 114 120 128 #SUP: 144
2 12 24 36 38 42 45 56 63 71 77 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 71 79 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 71 86 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 71 88 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 71 90 94 97 100 114 120 123 #SUP: 144
2 12 24 36 38 42 45 56 63 71 90 94 97 100 114 120 125 #SUP: 144
2 12 24 36 38 42 45 56 63 71 90 94 97 100 114 120 128 #SUP: 144
2 12 24 36 38 42 45 56 63 77 86 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 77 88 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 77 90 94 97 100 114 120 123 #SUP: 144
2 12 24 36 38 42 45 56 63 77 90 94 97 100 114 120 125 #SUP: 144
2 12 24 36 38 42 45 56 63 77 90 94 97 100 114 120 128 #SUP: 144
2 12 24 36 38 42 45 56 63 79 86 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 79 88 90 94 97 100 114 120 #SUP: 216
2 12 24 36 38 42 45 56 63 79 90 94 97 100 114 120 123 #SUP: 144
2 12 24 36 38 42 45 56 63 79 90 94 97 100 114 120 125 #SUP: 144
2 12 24 36 38 42 45 56 63 79 90 94 97 100 114 120 128 #SUP: 144
2 12 24 36 38 42 45 56 63 86 90 94 97 100 114 120 123 #SUP: 144
2 12 24 36 38 42 45 56 63 86 90 94 97 100 114 120 125 #SUP: 144
2 12 24 36 38 42 45 56 63 86 90 94 97 100 114 120 128 #SUP: 144
2 12 24 36 38 42 45 56 63 88 90 94 97 100 114 120 123 #SUP: 144
2 12 24 36 38 42 45 56 63 88 90 94 97 100 114 120 125 #SUP: 144
2 12 24 36 38 42 45 56 63 88 90 94 97 100 114 120 128 #SUP: 144
2 13 23 32 36 38 42 55 60 67 71 79 88 90 94 97 104 #SUP: 128
2 13 24 28 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 13 24 28 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 13 24 28 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 13 24 28 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 13 24 28 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 13 24 28 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 13 24 28 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 13 24 28 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 13 24 28 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 13 24 28 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 13 24 28 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 13 24 29 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 13 24 29 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 13 24 29 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 13 24 29 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 13 24 29 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 13 24 29 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 13 24 29 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 13 24 29 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 13 24 29 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 13 24 29 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 13 24 29 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 13 24 33 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 13 24 33 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 13 24 33 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 13 24 33 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 13 24 33 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 13 24 33 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 13 24 33 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 13 24 33 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 13 24 33 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 13 24 33 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 13 24 33 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 13 24 36 38 42 45 56 63 66 70 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 66 71 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 66 77 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 66 79 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 66 86 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 66 88 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 66 90 94 97 100 114 120 123 #SUP: 144
2 13 24 36 38 42 45 56 63 66 90 94 97 100 114 120 125 #SUP: 144
2 13 24 36 38 42 45 56 63 66 90 94 97 100 114 120 128 #SUP: 144
2 13 24 36 38 42 45 56 63 67 70 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 67 71 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 67 77 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 67 79 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 67 86 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 67 88 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 67 90 94 97 100 114 120 123 #SUP: 144
2 13 24 36 38 42 45 56 63 67 90 94 97 100 114 120 125 #SUP: 144
2 13 24 36 38 42 45 56 63 67 90 94 97 100 114 120 128 #SUP: 144
2 13 24 36 38 42 45 56 63 70 77 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 70 79 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 70 86 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 70 88 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 70 90 94 97 100 114 120 123 #SUP: 144
2 13 24 36 38 42 45 56 63 70 90 94 97 100 114 120 125 #SUP: 144
2 13 24 36 38 42 45 56 63 70 90 94 97 100 114 120 128 #SUP: 144
2 13 24 36 38 42 45 56 63 71 77 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 71 79 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 71 86 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 71 88 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 71 90 94 97 100 114 120 123 #SUP: 144
2 13 24 36 38 42 45 56 63 71 90 94 97 100 114 120 125 #SUP: 144
2 13 24 36 38 42 45 56 63 71 90 94 97 100 114 120 128 #SUP: 144
2 13 24 36 38 42 45 56 63 77 86 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 77 88 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 77 90 94 97 100 114 120 123 #SUP: 144
2 13 24 36 38 42 45 56 63 77 90 94 97 100 114 120 125 #SUP: 144
2 13 24 36 38 42 45 56 63 77 90 94 97 100 114 120 128 #SUP: 144
2 13 24 36 38 42 45 56 63 79 86 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 79 88 90 94 97 100 114 120 #SUP: 216
2 13 24 36 38 42 45 56 63 79 90 94 97 100 114 120 123 #SUP: 144
2 13 24 36 38 42 45 56 63 79 90 94 97 100 114 120 125 #SUP: 144
2 13 24 36 38 42 45 56 63 79 90 94 97 100 114 120 128 #SUP: 144
2 13 24 36 38 42 45 56 63 86 90 94 97 100 114 120 123 #SUP: 144
2 13 24 36 38 42 45 56 63 86 90 94 97 100 114 120 125 #SUP: 144
2 13 24 36 38 42 45 56 63 86 90 94 97 100 114 120 128 #SUP: 144
2 13 24 36 38 42 45 56 63 88 90 94 97 100 114 120 123 #SUP: 144
2 13 24 36 38 42 45 56 63 88 90 94 97 100 114 120 125 #SUP: 144
2 13 24 36 38 42 45 56 63 88 90 94 97 100 114 120 128 #SUP: 144
2 16 24 29 36 38 41 46 55 57 66 70 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 47 55 57 66 70 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 50 55 57 66 70 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 72 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 73 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 77 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 81 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 82 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 86 90 94 97 102 110 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 90 94 97 102 110 120 #SUP: 324
2 16 24 29 36 38 41 55 57 66 70 90 94 97 102 110 121 #SUP: 324
2 16 24 29 36 38 41 55 57 66 70 90 94 97 102 110 122 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 90 94 97 102 110 125 #SUP: 216
2 16 24 29 36 38 41 55 57 66 70 90 94 97 102 110 128 #SUP: 216
2 20 24 28 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 20 24 28 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 20 24 28 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 20 24 28 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 20 24 28 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 20 24 28 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
2 20 24 28 36 38 42 45 56 63 86 90 94 97 100 114 120 #SUP: 144
2 20 24 28 36 38 42 45 56 63 88 90 94 97 100 114 120 #SUP: 144
2 20 24 28 36 38 42 45 56 63 90 94 97 100 114 120 123 #SUP: 96
2 20 24 28 36 38 42 45 56 63 90 94 97 100 114 120 125 #SUP: 96
2 20 24 28 36 38 42 45 56 63 90 94 97 100 114 120 128 #SUP: 96
2 20 24 29 36 38 42 45 56 63 66 90 94 97 100 114 120 #SUP: 144
2 20 24 29 36 38 42 45 56 63 67 90 94 97 100 114 120 #SUP: 144
2 20 24 29 36 38 42 45 56 63 70 90 94 97 100 114 120 #SUP: 144
2 20 24 29 36 38 42 45 56 63 71 90 94 97 100 114 120 #SUP: 144
2 20 24 29 36 38 42 45 56 63 77 90 94 97 100 114 120 #SUP: 144
2 20 24 29 36 38 42 45 56 63 79 90 94 97 100 114 120 #SUP: 144
